student_code	school_code	benchmark_test_code	test_score
103393450	NULL	G8DBA_ELA_2013-04-01	66.67
970026448	NULL	G4DBA_ELA_2013-04-01	80.65
100118454	NULL	Alg1_2013-04-01	23.53
970096184	NULL	G8PDBA_ELA_2013-04-01	43.11
755556180	NULL	G5DBA_ELA_2013-04-01	91.18
829772854	NULL	G5DBA_ELA_2013-04-01	38.24
100070945	NULL	G9DBA_ELA_2013-04-01	76.47
100099746	NULL	Geom_2013-04-01	74.29
378329668	NULL	G5DBA_ELA_2013-04-01	38.24
104104336	NULL	G10DBA_ELA_2013-04-01	58.82
267281392	NULL	G5DBA_ELA_2013-04-01	41.18
414973545	NULL	G5DBA_ELA_2013-04-01	32.35
102818457	NULL	G8MathP_2013-04-01	47.82
102859246	NULL	G10DBA_ELA_2013-04-01	91.18
102954708	NULL	G9DBA_ELA_2013-04-01	70.59
970068942	NULL	G10DBA_ELA_2013-04-01	70.59
793254228	NULL	G5DBA_ELA_2013-04-01	38.24
103389821	NULL	G8PDBA_ELA_2013-04-01	69.51
103369088	NULL	G9DBA_ELA_2013-04-01	91.18
970090064	NULL	G8DBA_ELA_2013-04-01	63.64
970017896	NULL	G5DBA_ELA_2013-04-01	70.59
100087014	NULL	G8DBA_ELA_2013-04-01	24.24
356496828	NULL	G5DBA_ELA_2013-04-01	44.12
104237599	NULL	G7Math_2013-04-01	50.00
102887544	NULL	Geom_2013-04-01	88.57
104588900	NULL	G6DBA_ELA_2013-04-01	78.38
970023226	NULL	G4PDBA_ELA_2013-04-01	13.00
102980836	NULL	G9DBA_ELA_2013-04-01	76.47
103297511	NULL	G6DBA_ELA_2013-04-01	24.32
102817293	NULL	Alg1S_2013-04-01	55.88
104036181	NULL	G7DBA_ELA_2013-04-01	41.67
104217518	NULL	G7Math_2013-04-01	47.22
970026183	NULL	G4Math_2013-04-01	52.27
104660287	NULL	G5DBA_ELA_2013-04-01	61.76
103469961	NULL	G10DBA_ELA_2013-04-01	70.59
102764891	NULL	Alg1_2013-04-01	38.24
970025876	NULL	G4Math_2013-04-01	93.18
970091486	NULL	G8MathP_2013-04-01	42.47
179523147	NULL	G5DBA_ELA_2013-04-01	58.82
884658931	NULL	G7DBA_ELA_2013-04-01	41.67
103774949	NULL	G7Math_2013-04-01	36.11
104044979	NULL	G7Math_2013-04-01	66.67
102958501	NULL	Alg1_2013-04-01	32.35
970028828	NULL	Geom_2013-04-01	77.14
102821188	NULL	Alg1_2013-04-01	14.71
970019272	NULL	G5Math_2013-04-01	78.95
464339720	NULL	G7Math_2013-04-01	52.78
970027301	NULL	G4DBA_ELA_2013-04-01	74.19
103562880	NULL	G8Math_2013-04-01	38.71
970061850	NULL	G8DBA_ELA_2013-04-01	72.73
103458782	NULL	G6DBA_ELA_2013-04-01	35.14
970076197	NULL	G8DBA_ELA_2013-04-01	72.73
103410890	NULL	G10DBA_ELA_2013-04-01	79.41
854991239	NULL	G10DBA_ELA_2013-04-01	79.41
102713161	NULL	G9DBA_ELA_2013-04-01	52.94
104035027	NULL	G7Math_2013-04-01	55.56
100074244	NULL	G10DBA_ELA_2013-04-01	20.59
581563392	NULL	G5DBA_ELA_2013-04-01	67.65
970081974	NULL	G8Math_2013-04-01	32.26
102914645	NULL	G9DBA_ELA_2013-04-01	55.88
970027902	NULL	G4DBA_ELA_2013-04-01	51.61
104063730	NULL	G7Math_2013-04-01	61.11
104247267	NULL	G7Math_2013-04-01	47.22
970022595	NULL	G4DBA_ELA_2013-04-01	45.16
970076102	NULL	G8DBA_ELA_2013-04-01	42.42
970034383	NULL	G4MathS_2013-04-01	56.82
970017986	NULL	G5DBA_ELA_2013-04-01	79.41
104568290	NULL	G6Math_2013-04-01	27.27
104535117	NULL	G4DBA_ELA_2013-04-01	19.35
156435398	NULL	G6Math_2013-04-01	72.73
848725776	NULL	G6DBA_ELA_2013-04-01	40.54
102830353	NULL	G9DBA_ELA_2013-04-01	64.71
253722342	NULL	G5Math_2013-04-01	78.95
237623582	NULL	G6DBA_ELA_2013-04-01	75.68
102870375	NULL	G9DBA_ELA_2013-04-01	58.82
103419438	NULL	G8DBA_ELA_2013-04-01	45.45
104597877	NULL	G6Math_2013-04-01	60.61
970007209	NULL	G4Math_2013-04-01	36.36
253546956	NULL	G6DBA_ELA_2013-04-01	16.22
102933330	NULL	Geom_2013-04-01	68.57
104582986	NULL	G6Math_2013-04-01	81.82
970049991	NULL	G5Math_2013-04-01	26.32
103438230	NULL	G8PDBA_ELA_2013-04-01	40.57
225211515	NULL	G5DBA_ELA_2013-04-01	44.12
970058421	NULL	G7Math_2013-04-01	55.56
970064295	NULL	G7DBA_ELA_2013-04-01	41.67
970036993	NULL	G5Math_2013-04-01	68.42
104099619	NULL	Alg1_2013-04-01	17.65
104644521	NULL	G6DBA_ELA_2013-04-01	97.30
970018442	NULL	G5DBA_ELA_2013-04-01	32.35
102921152	NULL	G9DBA_ELA_2013-04-01	85.29
970033856	NULL	G4DBA_ELA_2013-04-01	25.81
970025250	NULL	G4DBA_ELA_2013-04-01	61.29
970023381	NULL	G4Math_2013-04-01	86.36
283988186	NULL	G5DBA_ELA_2013-04-01	64.71
747752434	NULL	G5DBA_ELA_2013-04-01	29.41
970077175	NULL	G4DBA_ELA_2013-04-01	19.35
754774891	NULL	G6Math_2013-04-01	87.88
970062746	NULL	G4DBA_ELA_2013-04-01	58.06
970032766	NULL	G4Math_2013-04-01	52.27
970096761	NULL	G9DBA_ELA_2013-04-01	79.41
100081504	NULL	G10DBA_ELA_2013-04-01	70.59
970031628	NULL	G4Math_2013-04-01	72.73
102797016	NULL	G8DBA_ELA_2013-04-01	75.76
103404778	NULL	G8DBA_ELA_2013-04-01	27.27
104097340	NULL	G6Math_2013-04-01	54.55
970061773	NULL	G6DBA_ELA_2013-04-01	75.68
970019230	NULL	G5Math_2013-04-01	63.16
970034045	NULL	G4DBA_ELA_2013-04-01	41.94
103421004	NULL	G8DBA_ELA_2013-04-01	45.45
119878353	NULL	G5Math_2013-04-01	89.47
102924438	NULL	Alg1_2013-04-01	35.29
970019604	NULL	G4PDBA_ELA_2013-04-01	42.80
103406351	NULL	G6DBA_ELA_2013-04-01	48.65
102950805	NULL	G9DBA_ELA_2013-04-01	64.71
103777587	NULL	G8DBA_ELA_2013-04-01	48.48
103453528	NULL	G8Math_2013-04-01	67.74
103394243	NULL	G8DBA_ELA_2013-04-01	39.39
717366116	NULL	G6Math_2013-04-01	30.30
970000719	NULL	G6Math_2013-04-01	48.48
122984461	NULL	Geom_2013-04-01	65.71
970034051	NULL	G7Math_2013-04-01	66.67
102983236	NULL	G9DBA_ELA_2013-04-01	47.06
970091235	NULL	G8MathP_2013-04-01	42.47
104457759	NULL	G5DBA_ELA_2013-04-01	58.82
970062271	NULL	G8DBA_ELA_2013-04-01	60.61
100029677	NULL	Alg1_2013-04-01	20.59
104495353	NULL	Alg1_2013-04-01	38.24
104578307	NULL	G6DBA_ELA_2013-04-01	75.68
970052372	NULL	G8DBA_ELA_2013-04-01	69.70
479913154	NULL	G6DBA_ELA_2013-04-01	83.78
102969086	NULL	G10DBA_ELA_2013-04-01	88.24
495231433	NULL	G6Math_2013-04-01	60.61
100091305	NULL	G9DBA_ELA_2013-04-01	26.47
970026700	NULL	G4MathP_2013-04-01	55.62
103418562	NULL	Alg1_2013-04-01	38.24
103102604	NULL	G8PDBA_ELA_2013-04-01	77.14
970022815	NULL	G4DBA_ELA_2013-04-01	67.74
970082103	NULL	G8DBA_ELA_2013-04-01	54.55
970023345	NULL	G4PDBA_ELA_2013-04-01	88.00
103475968	NULL	G7Math_2013-04-01	52.78
100097625	NULL	Alg1_2013-04-01	29.41
221442346	NULL	G5Math_2013-04-01	73.68
104259197	NULL	G7Math_2013-04-01	30.56
104590039	NULL	G6DBA_ELA_2013-04-01	67.57
104627104	NULL	G6Math_2013-04-01	54.55
102863933	NULL	Alg1_2013-04-01	58.82
102885928	NULL	Alg1_2013-04-01	41.18
103419651	NULL	Alg1_2013-04-01	58.82
970047712	NULL	G7Math_2013-04-01	66.67
617982541	NULL	G5DBA_ELA_2013-04-01	26.47
785126384	NULL	G5Math_2013-04-01	89.47
103593612	NULL	G7Math_2013-04-01	25.00
970018713	NULL	G4Math_2013-04-01	70.45
102809514	NULL	Geom_2013-04-01	42.86
102818531	NULL	G7Math_2013-04-01	66.67
728738162	NULL	Geom_2013-04-01	54.29
103457891	NULL	G7DBA_ELA_2013-04-01	72.22
103718425	NULL	G6DBA_ELA_2013-04-01	70.27
731345260	NULL	G5Math_2013-04-01	94.74
104578083	NULL	G6Math_2013-04-01	45.45
104569934	NULL	G6Math_2013-04-01	87.88
104218359	NULL	G7Math_2013-04-01	75.00
104057831	NULL	Alg1_2013-04-01	38.24
970035887	NULL	G8Math_2013-04-01	41.94
970089441	NULL	G7Math_2013-04-01	94.44
103457180	NULL	G7Math_2013-04-01	36.11
100048164	NULL	Alg1_2013-04-01	91.18
100072495	NULL	Alg1_2013-04-01	38.24
102890894	NULL	G10DBA_ELA_2013-04-01	55.88
102846664	NULL	Geom_2013-04-01	28.57
970027885	NULL	G4DBA_ELA_2013-04-01	54.84
676634181	NULL	G7Math_2013-04-01	52.78
970024021	NULL	G4DBA_ELA_2013-04-01	67.74
365911544	NULL	G6DBA_ELA_2013-04-01	43.24
103485223	NULL	G8MathP_2013-04-01	54.85
349521823	NULL	G5DBA_ELA_2013-04-01	73.53
499337475	NULL	G5Math_2013-04-01	89.47
970031025	NULL	G10DBA_ELA_2013-04-01	73.53
102766961	NULL	Geom_2013-04-01	37.14
104284120	NULL	G6Math_2013-04-01	45.45
103434569	NULL	Alg1_2013-04-01	76.47
103562666	NULL	G7Math_2013-04-01	30.56
970020841	NULL	Alg1_2013-04-01	58.82
970082483	NULL	G7Math_2013-04-01	86.11
970024878	NULL	G4Math_2013-04-01	77.27
970059636	NULL	G4Math_2013-04-01	43.18
970004039	NULL	G5DBA_ELA_2013-04-01	20.59
970089568	NULL	Alg1_2013-04-01	52.94
970026709	NULL	G4Math_2013-04-01	68.18
970065898	NULL	G4DBA_ELA_2013-04-01	25.81
104639711	NULL	G6Math_2013-04-01	66.67
104624879	NULL	G6MathS_2013-04-01	63.64
426634424	NULL	G5Math_2013-04-01	15.79
970017726	NULL	G4Math_2013-04-01	68.18
104577564	NULL	G6DBA_ELA_2013-04-01	86.49
970028751	NULL	G6DBA_ELA_2013-04-01	59.46
970026052	NULL	G4Math_2013-04-01	97.73
102707908	NULL	Geom_2013-04-01	0.00
104580063	NULL	G6Math_2013-04-01	81.82
970062147	NULL	G5DBA_ELA_2013-04-01	35.29
283391647	NULL	G5DBA_ELA_2013-04-01	79.41
970018562	NULL	G4DBA_ELA_2013-04-01	70.97
100080456	NULL	G10DBA_ELA_2013-04-01	64.71
103814513	NULL	G7DBA_ELA_2013-04-01	38.89
886372465	NULL	G7Math_2013-04-01	72.22
162584924	NULL	G4DBA_ELA_2013-04-01	54.84
512135534	NULL	G5DBA_ELA_2013-04-01	52.94
232694877	NULL	G6DBA_ELA_2013-04-01	70.27
970029427	NULL	G4DBA_ELA_2013-04-01	54.84
970022081	NULL	G5DBA_ELA_2013-04-01	73.53
102963766	NULL	G9DBA_ELA_2013-04-01	97.06
970033845	NULL	G6DBA_ELA_2013-04-01	29.73
100054956	NULL	Geom_2013-04-01	54.29
104283080	NULL	G8Math_2013-04-01	67.74
970018310	NULL	G5Math_2013-04-01	78.95
970024725	NULL	G4Math_2013-04-01	59.09
103421657	NULL	G8DBA_ELA_2013-04-01	81.82
342246923	NULL	G5Math_2013-04-01	57.89
970026746	NULL	G4MathP_2013-04-01	83.54
100054618	NULL	Geom_2013-04-01	40.00
104058136	NULL	G7Math_2013-04-01	58.33
102915279	NULL	G10DBA_ELA_2013-04-01	64.71
102956158	NULL	G8DBA_ELA_2013-04-01	36.36
102761905	NULL	G10DBA_ELA_2013-04-01	50.00
970084253	NULL	G9DBA_ELA_2013-04-01	55.88
970034961	NULL	G7Math_2013-04-01	69.44
970084033	NULL	G4DBA_ELA_2013-04-01	93.55
970036358	NULL	G4Math_2013-04-01	84.09
970051590	NULL	G8DBA_ELA_2013-04-01	66.67
104042353	NULL	G7Math_2013-04-01	86.11
104113311	NULL	G7Math_2013-04-01	72.22
102904810	NULL	G9DBA_ELA_2013-04-01	29.41
104156450	NULL	Geom_2013-04-01	54.29
970032310	NULL	G4DBA_ELA_2013-04-01	35.48
103410643	NULL	G7DBA_ELA_2013-04-01	52.78
970036756	NULL	G4DBA_ELA_2013-04-01	77.42
103444931	NULL	G8MathPS_2013-04-01	40.12
377557772	NULL	G5DBA_ELA_2013-04-01	82.35
102891751	NULL	G10DBA_ELA_2013-04-01	47.06
970079764	NULL	G6DBA_ELA_2013-04-01	35.14
970033147	NULL	G7DBA_ELA_2013-04-01	58.33
970058472	NULL	G6Math_2013-04-01	78.79
104218227	NULL	G7DBA_ELA_2013-04-01	36.11
488883299	NULL	G5DBA_ELA_2013-04-01	67.65
824936462	NULL	G5DBA_ELA_2013-04-01	64.71
191584	NULL	G6DBA_ELA_2013-04-01	32.43
103484820	NULL	G8DBA_ELA_2013-04-01	63.64
128919628	NULL	G5Math_2013-04-01	94.74
104606231	NULL	G6DBA_ELA_2013-04-01	81.08
104567904	NULL	G6Math_2013-04-01	69.70
104036637	NULL	G7DBA_ELA_2013-04-01	63.89
673513339	NULL	G5DBA_ELA_2013-04-01	55.88
970067386	NULL	G6Math_2013-04-01	60.61
103601662	NULL	Geom_2013-04-01	57.14
323195891	NULL	G5Math_2013-04-01	52.63
103042669	NULL	G8DBA_ELA_2013-04-01	78.79
103449864	NULL	G7DBA_ELA_2013-04-01	75.00
103409546	NULL	G8Math_2013-04-01	22.58
102916509	NULL	G9DBA_ELA_2013-04-01	29.41
102895802	NULL	Geom_2013-04-01	22.86
104653134	NULL	G6DBA_ELA_2013-04-01	24.32
152937942	NULL	G5Math_2013-04-01	47.37
970035190	NULL	G4DBA_ELA_2013-04-01	45.16
104141874	NULL	G7DBA_ELA_2013-04-01	55.56
104120795	NULL	G7DBA_ELA_2013-04-01	55.56
104042718	NULL	G7Math_2013-04-01	69.44
104495353	NULL	G9DBA_ELA_2013-04-01	64.71
970021219	NULL	Alg1_2013-04-01	29.41
970048912	NULL	G8DBA_ELA_2013-04-01	63.64
970020600	NULL	G7Math_2013-04-01	66.67
970018410	NULL	G5DBA_ELA_2013-04-01	41.18
970091142	NULL	G5Math_2013-04-01	89.47
970046854	NULL	Alg1_2013-04-01	88.24
102976602	NULL	G9DBA_ELA_2013-04-01	79.41
187628441	NULL	G5Math_2013-04-01	100.00
103446399	NULL	G7Math_2013-04-01	44.44
104310321	NULL	G9DBA_ELA_2013-04-01	88.24
104640594	NULL	G7Math_2013-04-01	77.78
103396529	NULL	G8DBA_ELA_2013-04-01	42.42
970029806	NULL	G9DBA_ELA_2013-04-01	61.76
459778635	NULL	G4DBA_ELA_2013-04-01	22.58
970034517	NULL	G4DBA_ELA_2013-04-01	29.03
103808770	NULL	G5Math_2013-04-01	52.63
152566386	NULL	G5DBA_ELA_2013-04-01	23.53
970024527	NULL	G4PDBA_ELA_2013-04-01	49.00
100038033	NULL	G10DBA_ELA_2013-04-01	58.82
559642889	NULL	G5DBA_ELA_2013-04-01	67.65
104038047	NULL	G7Math_2013-04-01	66.67
970099176	NULL	G9DBA_ELA_2013-04-01	41.18
104592860	NULL	G6Math_2013-04-01	60.61
104657879	NULL	G6Math_2013-04-01	66.67
102874443	NULL	Geom_2013-04-01	28.57
103441846	NULL	G8Math_2013-04-01	64.52
461382566	NULL	G5DBA_ELA_2013-04-01	67.65
102914884	NULL	Geom_2013-04-01	48.57
104094230	NULL	Alg1_2013-04-01	85.29
457497394	NULL	G5Math_2013-04-01	68.42
100028794	NULL	G9DBA_ELA_2013-04-01	76.47
267119410	NULL	G4Math_2013-04-01	38.64
103456919	NULL	G8Math_2013-04-01	22.58
970058689	NULL	G4Math_2013-04-01	34.09
332865443	NULL	G6Math_2013-04-01	60.61
104112792	NULL	G7Math_2013-04-01	63.89
970084319	NULL	Alg1_2013-04-01	55.88
644229627	NULL	Alg1_2013-04-01	0.00
103419149	NULL	Alg1_2013-04-01	76.47
970030256	NULL	G5DBA_ELA_2013-04-01	47.06
102753365	NULL	Alg1_2013-04-01	50.00
970055114	NULL	G4Math_2013-04-01	47.73
970044823	NULL	G8DBA_ELA_2013-04-01	78.79
970021191	NULL	G7Math_2013-04-01	47.22
104581533	NULL	G6DBA_ELA_2013-04-01	78.38
104634282	NULL	G6DBA_ELA_2013-04-01	43.24
475758397	NULL	G8PDBA_ELA_2013-04-01	52.81
970067739	NULL	G9DBA_ELA_2013-04-01	44.12
102709573	NULL	G9DBA_ELA_2013-04-01	41.18
472326354	NULL	G5DBA_ELA_2013-04-01	29.41
102935996	NULL	G9DBA_ELA_2013-04-01	35.29
100056167	NULL	Geom_2013-04-01	34.29
970084265	NULL	G9DBA_ELA_2013-04-01	64.71
661941930	NULL	G5DBA_ELA_2013-04-01	14.71
103456455	NULL	Alg1_2013-04-01	79.41
279649222	NULL	G4DBA_ELA_2013-04-01	74.19
970025948	NULL	G4Math_2013-04-01	70.45
743984247	NULL	G4DBA_ELA_2013-04-01	38.71
970026260	NULL	G4DBA_ELA_2013-04-01	77.42
104217542	NULL	G7Math_2013-04-01	77.78
970046794	NULL	G4Math_2013-04-01	77.27
104055330	NULL	G8DBA_ELA_2013-04-01	87.88
104044730	NULL	G7DBA_ELA_2013-04-01	80.56
102761574	NULL	Alg1_2013-04-01	32.35
970028843	NULL	G4DBA_ELA_2013-04-01	48.39
337929160	NULL	G5Math_2013-04-01	47.37
100119361	NULL	G10DBA_ELA_2013-04-01	70.59
103481420	NULL	G8Math_2013-04-01	64.52
103372504	NULL	G8DBA_ELA_2013-04-01	84.85
104634704	NULL	G6DBA_ELA_2013-04-01	70.27
970036191	NULL	G9DBA_ELA_2013-04-01	17.65
970018643	NULL	G5DBA_ELA_2013-04-01	64.71
102842002	NULL	Geom_2013-04-01	31.43
102927761	NULL	Geom_2013-04-01	40.00
104113618	NULL	G7Math_2013-04-01	52.78
102937646	NULL	Alg1_2013-04-01	50.00
463319723	NULL	G4Math_2013-04-01	90.91
970023366	NULL	G4Math_2013-04-01	79.55
742411127	NULL	G5DBA_ELA_2013-04-01	64.71
103431151	NULL	G8DBA_ELA_2013-04-01	75.76
970052463	NULL	G8PDBA_ELA_2013-04-01	63.43
970022807	NULL	G4Math_2013-04-01	59.09
103370847	NULL	G10DBA_ELA_2013-04-01	58.82
102984648	NULL	G9DBA_ELA_2013-04-01	70.59
104141478	NULL	G7DBA_ELA_2013-04-01	69.44
970029395	NULL	G4Math_2013-04-01	47.73
970031794	NULL	G4DBA_ELA_2013-04-01	77.42
102816469	NULL	G10DBA_ELA_2013-04-01	76.47
970022863	NULL	G7Math_2013-04-01	69.44
970080283	NULL	G6Math_2013-04-01	81.82
970028639	NULL	G4PDBA_ELA_2013-04-01	73.00
104255369	NULL	G7DBA_ELA_2013-04-01	52.78
104385976	NULL	G7Math_2013-04-01	63.89
970021258	NULL	G6DBA_ELA_2013-04-01	56.76
100120864	NULL	Alg1_2013-04-01	38.24
849383112	NULL	G5Math_2013-04-01	57.89
104016365	NULL	G10DBA_ELA_2013-04-01	67.65
564644458	NULL	G4DBA_ELA_2013-04-01	32.26
970081905	NULL	G10DBA_ELA_2013-04-01	44.12
104037981	NULL	G7Math_2013-04-01	80.56
100047174	NULL	Geom_2013-04-01	34.29
119848836	NULL	G6DBA_ELA_2013-04-01	64.86
103423380	NULL	Alg1_2013-04-01	55.88
104182118	NULL	G6DBA_ELA_2013-04-01	27.03
970031407	NULL	G4PDBA_ELA_2013-04-01	64.40
103405064	NULL	G8DBA_ELA_2013-04-01	51.52
103392510	NULL	G10DBA_ELA_2013-04-01	47.06
597678382	NULL	G5DBA_ELA_2013-04-01	61.76
855469136	NULL	G5DBA_ELA_2013-04-01	64.71
103044467	NULL	G8Math_2013-04-01	58.06
970047118	NULL	G6Math_2013-04-01	72.73
103871349	NULL	G7DBA_ELA_2013-04-01	58.33
102869310	NULL	G10DBA_ELA_2013-04-01	76.47
104577820	NULL	G6DBA_ELA_2013-04-01	78.38
970077212	NULL	G7Math_2013-04-01	72.22
739212736	NULL	G5Math_2013-04-01	36.84
104248083	NULL	G7DBA_ELA_2013-04-01	36.11
104169834	NULL	G7DBA_ELA_2013-04-01	41.67
103418034	NULL	G8DBA_ELA_2013-04-01	33.33
234116622	NULL	G5DBA_ELA_2013-04-01	79.41
970067594	NULL	G7DBA_ELA_2013-04-01	66.67
100072552	NULL	G9DBA_ELA_2013-04-01	88.24
970026063	NULL	G4Math_2013-04-01	54.55
104215165	NULL	G7Math_2013-04-01	58.33
970078323	NULL	G5Math_2013-04-01	89.47
970094010	NULL	G9DBA_ELA_2013-04-01	76.47
104238951	NULL	G6Math_2013-04-01	69.70
115451411	NULL	G8DBA_ELA_2013-04-01	72.73
970028339	NULL	G4MathP_2013-04-01	43.56
970034250	NULL	G4MathP_2013-04-01	20.28
104063904	NULL	G7DBA_ELA_2013-04-01	66.67
191494418	NULL	G6DBA_ELA_2013-04-01	67.57
104349998	NULL	G5Math_2013-04-01	52.63
102916202	NULL	G9DBA_ELA_2013-04-01	50.00
100069038	NULL	Geom_2013-04-01	48.57
598142644	NULL	G10DBA_ELA_2013-04-01	52.94
102828878	NULL	Alg1_2013-04-01	29.41
970018498	NULL	G5Math_2013-04-01	94.74
103435442	NULL	G8DBA_ELA_2013-04-01	66.67
970076228	NULL	G7DBA_ELA_2013-04-01	61.11
102837846	NULL	Geom_2013-04-01	28.57
100503556	NULL	G7Math_2013-04-01	83.33
836135236	NULL	G5Math_2013-04-01	78.95
227733946	NULL	G5Math_2013-04-01	73.68
103436051	NULL	G8PDBA_ELA_2013-04-01	54.81
103624573	NULL	G5DBA_ELA_2013-04-01	35.29
970091661	NULL	G8DBA_ELA_2013-04-01	75.76
102902566	NULL	G10DBA_ELA_2013-04-01	67.65
970022678	NULL	G5DBA_ELA_2013-04-01	55.88
970064195	NULL	Geom_2013-04-01	57.14
221127442	NULL	G6DBA_ELA_2013-04-01	32.43
970025522	NULL	G4Math_2013-04-01	86.36
970062494	NULL	G6Math_2013-04-01	33.33
100070614	NULL	Geom_2013-04-01	31.43
103481628	NULL	G9DBA_ELA_2013-04-01	41.18
100091040	NULL	Alg1_2013-04-01	64.71
102808029	NULL	G8DBA_ELA_2013-04-01	42.42
970059177	NULL	G8PDBA_ELA_2013-04-01	72.59
103440541	NULL	G7DBA_ELA_2013-04-01	25.00
103413688	NULL	G8DBA_ELA_2013-04-01	60.61
103427936	NULL	G10DBA_ELA_2013-04-01	41.18
104042353	NULL	G7DBA_ELA_2013-04-01	77.78
102904364	NULL	G9DBA_ELA_2013-04-01	61.76
970025738	NULL	Geom_2013-04-01	34.29
970091954	NULL	Alg1_2013-04-01	64.71
104032495	NULL	G7DBA_ELA_2013-04-01	61.11
567732896	NULL	G6DBA_ELA_2013-04-01	75.68
102870375	NULL	Alg1_2013-04-01	32.35
225138163	NULL	G5DBA_ELA_2013-04-01	67.65
102887031	NULL	G8DBA_ELA_2013-04-01	45.45
104262050	NULL	G7DBA_ELA_2013-04-01	16.67
102938420	NULL	G9DBA_ELA_2013-04-01	29.41
104572128	NULL	G6Math_2013-04-01	90.91
970038252	NULL	G4DBA_ELA_2013-04-01	29.03
970063240	NULL	G8Math_2013-04-01	32.26
103476099	NULL	G7Math_2013-04-01	52.78
970028601	NULL	G4DBA_ELA_2013-04-01	54.84
102712460	NULL	G9DBA_ELA_2013-04-01	41.18
811779586	NULL	G5Math_2013-04-01	57.89
103469607	NULL	G7Math_2013-04-01	16.67
104038955	NULL	G7DBA_ELA_2013-04-01	75.00
104647474	NULL	G6Math_2013-04-01	36.36
375767654	NULL	G8Math_2013-04-01	77.42
104643739	NULL	G10DBA_ELA_2013-04-01	61.76
644494247	NULL	G5DBA_ELA_2013-04-01	38.24
104437967	NULL	G8DBA_ELA_2013-04-01	72.73
822912481	NULL	G10DBA_ELA_2013-04-01	41.18
558598538	NULL	G9DBA_ELA_2013-04-01	73.53
104238639	NULL	G8Math_2013-04-01	83.87
104093885	NULL	G7DBA_ELA_2013-04-01	58.33
103386561	NULL	G10DBA_ELA_2013-04-01	52.94
102713146	NULL	G9DBA_ELA_2013-04-01	79.41
104632534	NULL	G6Math_2013-04-01	66.67
104575758	NULL	G6DBA_ELA_2013-04-01	54.05
225339811	NULL	G6Math_2013-04-01	63.64
970080773	NULL	G9DBA_ELA_2013-04-01	50.00
235666229	NULL	G6Math_2013-04-01	87.88
102981131	NULL	G9DBA_ELA_2013-04-01	44.12
102739950	NULL	G8MathP_2013-04-01	57.53
103771762	NULL	G5Math_2013-04-01	21.05
516459625	NULL	G5Math_2013-04-01	57.89
238596993	NULL	G6DBA_ELA_2013-04-01	62.16
970024758	NULL	G4MathP_2013-04-01	54.62
970018611	NULL	G4DBA_ELA_2013-04-01	58.06
357984962	NULL	G6Math_2013-04-01	69.70
103479093	NULL	G9DBA_ELA_2013-04-01	85.29
100039163	NULL	G10DBA_ELA_2013-04-01	52.94
334981453	NULL	G8DBA_ELA_2013-04-01	54.55
103424230	NULL	Alg1_2013-04-01	35.29
103425286	NULL	G7Math_2013-04-01	58.33
535649982	NULL	G5Math_2013-04-01	42.11
104425459	NULL	G6DBA_ELA_2013-04-01	48.65
104264932	NULL	G6DBA_ELA_2013-04-01	54.05
970027587	NULL	G4Math_2013-04-01	75.00
104631619	NULL	G6Math_2013-04-01	66.67
102890894	NULL	Geom_2013-04-01	31.43
103464384	NULL	G8DBA_ELA_2013-04-01	69.70
344754874	NULL	G5DBA_ELA_2013-04-01	38.24
104616354	NULL	G6Math_2013-04-01	54.55
673956421	NULL	G5DBA_ELA_2013-04-01	32.35
970026888	NULL	G4Math_2013-04-01	40.91
970053623	NULL	Alg1_2013-04-01	11.76
970086405	NULL	G8Math_2013-04-01	38.71
970045195	NULL	G10DBA_ELA_2013-04-01	82.35
970032401	NULL	G4DBA_ELA_2013-04-01	54.84
970029463	NULL	G4Math_2013-04-01	84.09
102921657	NULL	Alg1_2013-04-01	52.94
970026695	NULL	G4DBA_ELA_2013-04-01	35.48
103776142	NULL	G6Math_2013-04-01	24.24
193799	NULL	Alg1_2013-04-01	41.18
103612792	NULL	G8DBA_ELA_2013-04-01	78.79
727853822	NULL	G5MathS_2013-04-01	57.89
104600200	NULL	G6Math_2013-04-01	93.94
103744389	NULL	G10DBA_ELA_2013-04-01	50.00
657489712	NULL	G5DBA_ELA_2013-04-01	70.59
104247770	NULL	G7DBA_ELA_2013-04-01	41.67
103417713	NULL	G8Math_2013-04-01	41.94
776579963	NULL	G4Math_2013-04-01	52.27
528776313	NULL	G5Math_2013-04-01	26.32
424831816	NULL	G5Math_2013-04-01	73.68
970033887	NULL	G4Math_2013-04-01	45.45
103480125	NULL	G6Math_2013-04-01	78.79
438582272	NULL	G5DBA_ELA_2013-04-01	70.59
970028301	NULL	G4Math_2013-04-01	50.00
104591623	NULL	G6DBA_ELA_2013-04-01	70.27
970031058	NULL	G4DBA_ELA_2013-04-01	77.42
970046650	NULL	Geom_2013-04-01	85.71
970029067	NULL	G4Math_2013-04-01	86.36
970069567	NULL	G6DBA_ELA_2013-04-01	40.54
103443693	NULL	G8Math_2013-04-01	51.61
103793576	NULL	G5DBA_ELA_2013-04-01	61.76
104240056	NULL	G7DBA_ELA_2013-04-01	66.67
103464319	NULL	G8Math_2013-04-01	32.26
874772759	NULL	G6Math_2013-04-01	66.67
970017996	NULL	G5DBA_ELA_2013-04-01	88.24
100115161	NULL	G9DBA_ELA_2013-04-01	50.00
